invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2024-0225,2021-01-01,1,2021-01-02,Net 1,1,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7100.55,7.0,497.04,99231.17,2021-01-02,0,0.5
INV-2024-0037,2025-12-31,12,2026-03-15,Net 74,74,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",39,11904.14,7.0,833.29,1.0,2026-03-15,0,0.5
INV-2022-0239,2022-01-04,1,2022-04-04,Net 90,90,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20299.16,7.5,1522.44,1.0,2022-04-04,0,0.5
INV-2023-0199,2023-02-17,2,2023-02-18,Net 1,1,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1324.69,8.5,112.6,73870.75,2023-02-18,0,0.5
INV-2023-0012,2021-04-05,4,2021-04-06,Net 1,1,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",49,14474.53,8.0,1157.96,1.0,2021-04-06,0,0.5
INV-2023-0231,2021-01-01,1,2021-03-03,Net 61,61,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33236.46,9.0,2991.28,1.0,2021-04-12,1,0.5
INV-2024-0267,2024-02-17,2,2024-04-26,Net 69,69,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25346.3,6.25,1584.14,3199.04,2024-04-26,0,0.5
INV-2023-0070,2024-03-27,3,2024-06-25,Net 90,90,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,36009.46,7.5,2700.71,62810.86,2024-07-25,1,0.5
INV-2024-0199,2024-05-21,5,2024-06-01,Net 11,11,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,35009.73,8.5,2975.83,174630.59,2024-06-01,0,0.5
INV-2022-0059,2022-12-21,12,2023-03-10,Net 79,79,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,43948.6,9.0,3955.37,41704.47,2023-03-30,1,0.5
INV-2022-0108,2021-01-01,1,2021-01-05,Net 4,4,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,25874.45,9.0,2328.7,110834.16,2021-01-05,0,0.5
INV-2022-0128,2021-05-11,5,2021-05-12,Net 1,1,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,15592.7,7.0,1091.49,244103.88,2021-06-17,1,0.5
INV-2024-0106,2025-12-31,12,2026-01-01,Net 1,1,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,48676.41,8.0,3894.11,194597.0,2026-02-14,1,0.5
INV-2022-0172,2021-01-02,1,2021-02-02,Net 31,31,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41116.96,9.0,3700.53,1.0,2021-02-02,0,0.5
INV-2023-0029,2025-12-31,12,2026-03-31,Net 90,90,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,3097.84,7.0,216.85,1.0,2026-05-08,1,0.5
INV-2024-0028,2024-12-06,12,2025-03-06,Net 90,90,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,26316.77,6.25,1644.8,31743.87,2025-03-06,0,0.5
INV-2023-0180,2021-01-01,1,2021-01-02,Net 1,1,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1581.41,8.25,130.47,1.0,2021-02-02,1,0.5
INV-2024-0044,2024-07-12,7,2024-10-10,Net 90,90,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,21703.41,9.0,1953.31,1.0,2024-11-12,1,0.5
INV-2022-0073,2021-01-01,1,2021-01-02,Net 1,1,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,28637.38,7.5,2147.8,299827.13,2021-01-02,0,0.5
INV-2024-0070,2024-11-04,11,2025-01-17,Net 74,74,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,45488.84,9.0,4094.0,133377.01,2025-02-07,1,0.5
INV-2024-0071,2021-01-01,1,2021-02-08,Net 38,38,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,48121.9,9.0,4330.97,138193.99,2021-03-18,1,0.5
INV-2023-0043,2024-04-03,4,2024-07-02,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,7569.31,7.0,529.85,6778.55,2024-07-31,1,0.5
INV-2022-0089,2025-12-31,12,2026-03-31,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49940.25,7.5,3745.52,51823.56,2026-03-31,0,0.5
INV-2023-0045,2025-12-31,12,2026-03-31,Net 90,90,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8148.78,9.0,733.39,229715.9,2026-03-31,0,0.5
INV-2024-0274,2024-03-23,3,2024-06-21,Net 90,90,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,6210.46,7.0,434.73,80553.8,2024-07-14,1,0.5
INV-2024-0029,2023-12-18,12,2024-01-14,Net 27,27,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,17686.01,6.25,1105.38,63536.85,2024-01-16,1,0.5
INV-2023-0089,2021-01-01,1,2021-01-02,Net 1,1,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28723.99,7.0,2010.68,70121.93,2021-01-02,0,0.5
INV-2023-0118,2023-08-08,8,2023-08-09,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1690.04,7.0,118.3,91206.52,2023-09-14,1,0.5
INV-2022-0112,2021-09-27,9,2021-12-10,Net 74,74,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,49773.36,8.25,4106.3,451216.63,2021-12-10,0,0.5
INV-2022-0069,2025-12-31,12,2026-01-28,Net 28,28,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20579.44,8.25,1697.8,1.0,2026-02-22,1,0.5
INV-2024-0198,2024-11-24,11,2024-11-25,Net 1,1,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42328.11,8.25,3492.07,27363.47,2024-12-19,1,0.5
INV-2023-0068,2024-01-24,1,2024-01-25,Net 1,1,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,4982.69,7.5,373.7,24840.55,2024-01-25,0,0.5
INV-2023-0176,2023-01-17,1,2023-04-17,Net 90,90,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8937.89,6.25,558.62,1.0,2023-04-17,0,0.5
INV-2023-0108,2021-01-01,1,2021-01-02,Net 1,1,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,39198.1,8.0,3135.85,1.0,2021-01-02,0,0.5
INV-2023-0016,2023-03-13,3,2023-06-11,Net 90,90,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,17230.09,8.0,1378.41,10438.34,2023-07-26,1,0.5
INV-2023-0033,2022-04-10,4,2022-07-09,Net 90,90,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,7605.47,8.5,646.46,1.0,2022-07-31,1,0.5
INV-2022-0163,2021-01-01,1,2021-01-02,Net 1,1,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",35,4440.45,8.0,355.24,1.0,2021-01-02,0,0.5
INV-2024-0009,2023-08-15,8,2023-10-03,Net 49,49,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43464.99,8.5,3694.52,78631.67,2023-10-03,0,0.5
INV-2023-0206,2022-12-16,12,2023-03-15,Net 89,89,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5076.25,8.5,431.48,202462.45,2023-03-15,0,0.5
INV-2023-0203,2024-11-17,11,2025-01-13,Net 57,57,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,12577.77,9.0,1132.0,1.0,2025-01-13,0,0.5
INV-2024-0125,2022-01-13,1,2022-01-14,Net 1,1,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17728.57,8.0,1418.29,51004.59,2022-01-14,0,0.5
INV-2022-0050,2024-09-28,9,2024-12-27,Net 90,90,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8451.36,8.5,718.37,1.0,2024-12-27,0,0.5
INV-2024-0246,2024-08-22,8,2024-08-23,Net 1,1,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11900.8,9.0,1071.07,14900.08,2024-09-16,1,0.5
INV-2022-0141,2023-05-29,5,2023-07-09,Net 41,41,USD,V089,Delta Energy Group,"6236 Enterprise Ave, Miami, AZ 69052",billing@delta-energy.com,QZ-9752084,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,16123.84,8.0,1289.91,4256.36,2023-07-09,0,0.5
INV-2022-0159,2021-08-11,8,2021-09-17,Net 37,37,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,38310.9,9.0,3447.98,1.0,2021-09-27,1,0.5
INV-2023-0097,2021-01-01,1,2021-01-02,Net 1,1,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49175.37,8.0,3934.03,189401.69,2021-02-12,1,0.5
INV-2022-0232,2021-04-28,4,2021-07-07,Net 70,70,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",26,34005.18,8.5,2890.44,124717.5,2021-07-07,0,0.5
INV-2022-0124,2023-07-03,7,2023-08-09,Net 37,37,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10943.01,8.0,875.44,1.0,2023-08-09,0,0.5
INV-2023-0218,2023-11-16,11,2024-02-14,Net 90,90,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,23286.29,7.5,1746.47,1.0,2024-02-14,0,0.5
INV-2022-0120,2021-10-22,10,2021-10-29,Net 7,7,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",46,4096.95,8.0,327.76,69435.21,2021-10-29,0,0.5
INV-2023-0077,2023-02-24,2,2023-05-25,Net 90,90,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",41,27467.65,8.0,2197.41,184019.83,2023-06-18,1,0.5
INV-2024-0213,2024-09-04,9,2024-11-17,Net 74,74,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",45,38136.25,7.0,2669.54,241613.92,2024-11-30,1,0.5
INV-2023-0101,2023-04-24,4,2023-04-25,Net 1,1,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,48834.6,7.5,3662.59,1.0,2023-04-29,1,0.5
INV-2023-0241,2025-11-03,11,2026-02-01,Net 90,90,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,13706.33,8.0,1096.51,67368.72,2026-02-01,0,0.5
INV-2023-0022,2022-12-15,12,2022-12-16,Net 1,1,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42320.77,7.5,3174.06,65735.37,2022-12-16,0,0.5
INV-2023-0242,2025-12-31,12,2026-03-31,Net 90,90,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,3514.82,6.25,219.68,30405.71,2026-03-31,0,0.5
INV-2022-0205,2023-11-23,11,2024-02-21,Net 90,90,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,16804.27,7.5,1260.32,173301.53,2024-02-21,0,0.5
INV-2022-0125,2022-02-25,2,2022-04-10,Net 44,44,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,40675.54,7.5,3050.67,21189.02,2022-04-10,0,0.5
INV-2023-0190,2023-01-03,1,2023-04-03,Net 90,90,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34799.55,9.0,3131.96,46312.27,2023-05-18,1,0.5
INV-2023-0109,2025-12-31,12,2026-01-01,Net 1,1,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8239.93,8.5,700.39,93136.49,2026-01-01,0,0.5
INV-2023-0133,2023-09-01,9,2023-09-14,Net 13,13,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13405.08,7.0,938.36,292415.2,2023-09-14,0,0.5
INV-2023-0186,2021-01-01,1,2021-04-01,Net 90,90,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31770.26,7.0,2223.92,22410.29,2021-05-02,1,0.5
INV-2023-0175,2022-10-14,10,2022-10-21,Net 7,7,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,15174.02,8.5,1289.79,15728.08,2022-11-22,1,0.5
INV-2024-0012,2024-08-29,8,2024-08-30,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,13276.33,6.25,829.77,1.0,2024-08-30,0,0.5
INV-2023-0138,2022-08-28,8,2022-11-26,Net 90,90,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,43451.25,8.25,3584.73,183150.86,2022-12-02,1,0.5
INV-2022-0023,2022-11-03,11,2022-12-11,Net 38,38,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,6141.31,8.0,491.3,152477.39,2022-12-19,1,0.5
INV-2023-0139,2024-03-01,3,2024-03-02,Net 1,1,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,13645.1,7.0,955.16,225810.19,2024-04-10,1,0.5
INV-2023-0025,2021-01-01,1,2021-01-02,Net 1,1,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,22033.22,9.0,1982.99,1.0,2021-01-17,1,0.5
INV-2023-0187,2025-12-31,12,2026-02-03,Net 34,34,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,49952.95,9.0,4495.77,18799.13,2026-03-13,1,0.5
INV-2022-0076,2021-02-04,2,2021-03-30,Net 54,54,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,26645.37,6.25,1665.34,1.0,2021-04-04,1,0.5
INV-2022-0131,2021-01-01,1,2021-03-18,Net 76,76,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41495.2,8.25,3423.35,36495.92,2021-05-02,1,0.5
INV-2022-0018,2022-04-03,4,2022-05-10,Net 37,37,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7215.24,8.25,595.26,1.0,2022-05-15,1,0.5
INV-2023-0020,2023-05-18,5,2023-05-19,Net 1,1,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,48489.8,7.0,3394.29,39746.71,2023-05-19,0,0.5
INV-2023-0047,2025-12-31,12,2026-01-01,Net 1,1,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,22119.51,8.5,1880.16,1.0,2026-01-30,1,0.5
INV-2022-0093,2021-01-01,1,2021-04-01,Net 90,90,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34986.1,7.5,2623.96,12273.16,2021-05-10,1,0.5
INV-2023-0150,2022-10-09,10,2022-11-03,Net 25,25,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1571.46,8.0,125.72,1.0,2022-11-03,0,0.5
INV-2022-0030,2021-01-01,1,2021-01-30,Net 29,29,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,25954.24,7.5,1946.57,225513.74,2021-01-30,0,0.5
INV-2024-0241,2022-11-20,11,2022-11-21,Net 1,1,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,22236.97,7.5,1667.77,60964.4,2022-11-23,1,0.5
INV-2022-0160,2022-11-30,11,2022-12-27,Net 27,27,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,29838.46,7.0,2088.69,1.0,2022-12-29,1,0.5
INV-2022-0153,2023-05-10,5,2023-05-11,Net 1,1,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,46463.5,7.0,3252.45,1.0,2023-06-16,1,0.5
INV-2024-0047,2025-12-31,12,2026-01-01,Net 1,1,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48642.13,6.25,3040.13,1.0,2026-01-01,0,0.5
INV-2023-0252,2025-12-31,12,2026-03-31,Net 90,90,USD,V005,Apex Logistics Co,"7104 Corporate Ln, Austin, AZ 77215",billing@apex-logistics.com,SE-9744220,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,35126.95,9.0,3161.43,195659.23,2026-04-08,1,0.5
INV-2024-0024,2021-01-01,1,2021-04-01,Net 90,90,USD,V005,Apex Logistics Co,"7104 Corporate Ln, Austin, AZ 77215",billing@apex-logistics.com,SE-9744220,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,32947.74,6.25,2059.23,1.0,2021-04-04,1,0.5
INV-2024-0060,2025-04-09,4,2025-04-30,Net 21,21,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,22727.37,9.0,2045.46,1.0,2025-04-30,0,0.5
INV-2024-0036,2022-09-01,9,2022-09-02,Net 1,1,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25301.49,8.5,2150.63,112984.35,2022-09-02,0,0.5
