invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late
INV-2022-0068,2022-04-02,4,2022-06-01,Net 60,60,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,15397.83,8.0,1231.83,16629.66,2022-06-01,0
INV-2023-0131,2023-06-27,6,2023-08-26,Net 60,60,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,34941.85,8.25,2882.7,37824.55,2023-09-24,1
INV-2024-0086,2024-04-25,4,2024-06-24,Net 60,60,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,7823.94,7.5,586.8,8410.74,2024-06-24,0
INV-2024-0208,2024-09-15,9,2024-10-30,Net 45,45,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,17422.36,9.0,1568.01,18990.37,2024-10-30,0
INV-2023-0060,2023-03-23,3,2023-05-07,Net 45,45,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,2204.35,8.0,176.35,2380.7,2023-05-07,0
INV-2023-0019,2023-01-25,1,2023-03-26,Net 60,60,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,27148.97,8.5,2307.66,29456.63,2023-03-26,0
INV-2023-0217,2023-11-03,11,2024-01-02,Net 60,60,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,7117.93,8.5,605.02,7722.95,2024-02-10,1
INV-2022-0042,2022-02-12,2,2022-03-14,Net 30,30,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,46939.97,8.0,3755.2,50695.17,2022-03-14,0
INV-2022-0167,2022-09-11,9,2022-11-10,Net 60,60,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,38383.16,7.5,2878.74,41261.9,2022-11-25,1
INV-2024-0272,2024-12-19,12,2025-02-02,Net 45,45,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,20256.74,8.5,1721.82,21978.56,2025-02-14,1
INV-2023-0210,2023-10-25,10,2023-12-09,Net 45,45,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,2826.13,8.0,226.09,3052.22,2023-12-09,0
INV-2023-0079,2023-04-12,4,2023-05-12,Net 30,30,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,31629.21,6.25,1976.83,33606.04,2023-05-12,0
INV-2022-0185,2022-10-14,10,2022-11-28,Net 45,45,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,27357.38,6.25,1709.84,29067.22,2023-01-08,1
INV-2024-0225,2024-10-07,10,2024-12-06,Net 60,60,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,7100.55,7.0,497.04,7597.59,2024-12-06,0
INV-2024-0037,2024-02-17,2,2024-04-17,Net 60,60,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,11904.14,7.0,833.29,12737.43,2024-04-17,0
INV-2022-0239,2022-12-11,12,2023-02-09,Net 60,60,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,20299.16,7.5,1522.44,21821.6,2023-02-09,0
INV-2023-0199,2023-10-04,10,2023-11-03,Net 30,30,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,1324.69,8.5,112.6,1437.29,2023-11-03,0
INV-2023-0012,2023-01-17,1,2023-03-18,Net 60,60,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,14474.53,8.0,1157.96,15632.49,2023-03-18,0
INV-2023-0231,2023-11-21,11,2023-12-06,Net 15,15,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,33236.46,9.0,2991.28,36227.74,2024-01-15,1
INV-2024-0267,2024-12-15,12,2025-01-29,Net 45,45,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,25346.3,6.25,1584.14,26930.44,2025-01-29,0
INV-2023-0070,2023-04-02,4,2023-04-17,Net 15,15,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,36009.46,7.5,2700.71,38710.17,2023-05-17,1
INV-2024-0199,2024-09-09,9,2024-11-08,Net 60,60,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,35009.73,8.5,2975.83,37985.56,2024-11-08,0
INV-2022-0059,2022-03-24,3,2022-05-23,Net 60,60,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,43948.6,9.0,3955.37,47903.97,2022-06-12,1
INV-2022-0108,2022-05-29,5,2022-07-13,Net 45,45,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,25874.45,9.0,2328.7,28203.15,2022-07-13,0
INV-2022-0128,2022-07-09,7,2022-07-24,Net 15,15,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,15592.7,7.0,1091.49,16684.19,2022-08-29,1
INV-2024-0106,2024-06-01,6,2024-07-31,Net 60,60,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,48676.41,8.0,3894.11,52570.52,2024-09-13,1
INV-2022-0172,2022-09-20,9,2022-11-04,Net 45,45,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,41116.96,9.0,3700.53,44817.49,2022-11-04,0
INV-2023-0029,2023-02-04,2,2023-02-19,Net 15,15,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,3097.84,7.0,216.85,3314.69,2023-03-29,1
INV-2024-0028,2024-02-03,2,2024-04-03,Net 60,60,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,26316.77,6.25,1644.8,27961.57,2024-04-03,0
INV-2023-0180,2023-09-01,9,2023-09-16,Net 15,15,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,1581.41,8.25,130.47,1711.88,2023-10-17,1
INV-2024-0044,2024-02-24,2,2024-03-10,Net 15,15,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,21703.41,9.0,1953.31,23656.72,2024-04-12,1
INV-2022-0073,2022-04-11,4,2022-05-11,Net 30,30,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28637.38,7.5,2147.8,30785.18,2022-05-11,0
INV-2024-0070,2024-03-30,3,2024-05-14,Net 45,45,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,45488.84,9.0,4094.0,49582.84,2024-06-04,1
INV-2024-0071,2024-03-30,3,2024-05-14,Net 45,45,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,48121.9,9.0,4330.97,52452.87,2024-06-21,1
INV-2023-0043,2023-02-24,2,2023-03-11,Net 15,15,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,7569.31,7.0,529.85,8099.16,2023-04-09,1
INV-2022-0089,2022-05-04,5,2022-07-03,Net 60,60,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49940.25,7.5,3745.52,53685.77,2022-07-03,0
INV-2023-0045,2023-02-26,2,2023-03-13,Net 15,15,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,8148.78,9.0,733.39,8882.17,2023-03-13,0
INV-2024-0274,2024-12-22,12,2025-02-20,Net 60,60,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,6210.46,7.0,434.73,6645.19,2025-03-15,1
INV-2024-0029,2024-02-07,2,2024-03-23,Net 45,45,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,17686.01,6.25,1105.38,18791.39,2024-03-25,1
INV-2023-0089,2023-04-28,4,2023-06-12,Net 45,45,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,28723.99,7.0,2010.68,30734.67,2023-06-12,0
INV-2023-0118,2023-06-03,6,2023-06-18,Net 15,15,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,1690.04,7.0,118.3,1808.34,2023-07-24,1
INV-2022-0112,2022-06-04,6,2022-06-19,Net 15,15,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,49773.36,8.25,4106.3,53879.66,2022-06-19,0
INV-2022-0069,2022-04-02,4,2022-04-17,Net 15,15,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,20579.44,8.25,1697.8,22277.24,2022-05-12,1
INV-2024-0198,2024-09-08,9,2024-10-08,Net 30,30,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,42328.11,8.25,3492.07,45820.18,2024-11-01,1
INV-2023-0068,2023-03-31,3,2023-04-15,Net 15,15,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,4982.69,7.5,373.7,5356.39,2023-04-15,0
INV-2023-0176,2023-08-21,8,2023-09-20,Net 30,30,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,8937.89,6.25,558.62,9496.51,2023-09-20,0
INV-2023-0108,2023-05-25,5,2023-07-24,Net 60,60,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,39198.1,8.0,3135.85,42333.95,2023-07-24,0
INV-2023-0016,2023-01-21,1,2023-03-07,Net 45,45,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,17230.09,8.0,1378.41,18608.5,2023-04-21,1
INV-2023-0033,2023-02-09,2,2023-03-11,Net 30,30,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,7605.47,8.5,646.46,8251.93,2023-04-02,1
INV-2022-0163,2022-09-03,9,2022-11-02,Net 60,60,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,4440.45,8.0,355.24,4795.69,2022-11-02,0
INV-2024-0009,2024-01-12,1,2024-01-27,Net 15,15,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,43464.99,8.5,3694.52,47159.51,2024-01-27,0
INV-2023-0206,2023-10-23,10,2023-12-07,Net 45,45,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,5076.25,8.5,431.48,5507.73,2023-12-07,0
INV-2023-0203,2023-10-12,10,2023-11-26,Net 45,45,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,12577.77,9.0,1132.0,13709.77,2023-11-26,0
INV-2024-0125,2024-06-19,6,2024-07-04,Net 15,15,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,17728.57,8.0,1418.29,19146.86,2024-07-04,0
INV-2022-0050,2022-03-06,3,2022-03-21,Net 15,15,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,8451.36,8.5,718.37,9169.73,2022-03-21,0
INV-2024-0246,2024-11-02,11,2025-01-01,Net 60,60,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,11900.8,9.0,1071.07,12971.87,2025-01-25,1
INV-2022-0141,2022-08-01,8,2022-08-16,Net 15,15,USD,V089,Delta Energy Group,"6236 Enterprise Ave, Miami, AZ 69052",billing@delta-energy.com,QZ-9752084,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,16123.84,8.0,1289.91,17413.75,2022-08-16,0
INV-2022-0159,2022-08-30,8,2022-09-29,Net 30,30,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,38310.9,9.0,3447.98,41758.88,2022-10-09,1
INV-2023-0097,2023-05-08,5,2023-06-07,Net 30,30,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,49175.37,8.0,3934.03,53109.4,2023-07-18,1
INV-2022-0232,2022-12-04,12,2023-01-18,Net 45,45,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,34005.18,8.5,2890.44,36895.62,2023-01-18,0
INV-2022-0124,2022-06-22,6,2022-07-22,Net 30,30,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,10943.01,8.0,875.44,11818.45,2022-07-22,0
INV-2023-0218,2023-11-03,11,2023-12-03,Net 30,30,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,23286.29,7.5,1746.47,25032.76,2023-12-03,0
INV-2022-0120,2022-06-13,6,2022-07-13,Net 30,30,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,4096.95,8.0,327.76,4424.71,2022-07-13,0
INV-2023-0077,2023-04-10,4,2023-05-25,Net 45,45,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,27467.65,8.0,2197.41,29665.06,2023-06-18,1
INV-2024-0213,2024-09-21,9,2024-11-20,Net 60,60,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,38136.25,7.0,2669.54,40805.79,2024-12-03,1
INV-2023-0101,2023-05-12,5,2023-05-27,Net 15,15,USD,V083,Metro Freight Group,"3694 Venture Blvd, Houston, NY 86918",billing@metro-freight.com,LT-7193956,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,48834.6,7.5,3662.59,52497.19,2023-05-31,1
INV-2023-0241,2023-12-01,12,2024-01-30,Net 60,60,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,13706.33,8.0,1096.51,14802.84,2024-01-30,0
INV-2023-0022,2023-01-30,1,2023-03-31,Net 60,60,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,42320.77,7.5,3174.06,45494.83,2023-03-31,0
INV-2023-0242,2023-12-04,12,2024-02-02,Net 60,60,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,3514.82,6.25,219.68,3734.5,2024-02-02,0
INV-2022-0205,2022-11-04,11,2023-01-03,Net 60,60,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,16804.27,7.5,1260.32,18064.59,2023-01-03,0
INV-2022-0125,2022-07-02,7,2022-08-16,Net 45,45,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,40675.54,7.5,3050.67,43726.21,2022-08-16,0
INV-2023-0190,2023-09-21,9,2023-11-20,Net 60,60,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,34799.55,9.0,3131.96,37931.51,2024-01-04,1
INV-2023-0109,2023-05-25,5,2023-06-09,Net 15,15,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,8239.93,8.5,700.39,8940.32,2023-06-09,0
INV-2023-0133,2023-06-30,6,2023-08-14,Net 45,45,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,13405.08,7.0,938.36,14343.44,2023-08-14,0
INV-2023-0186,2023-09-16,9,2023-10-01,Net 15,15,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",10,31770.26,7.0,2223.92,33994.18,2023-11-01,1
INV-2023-0175,2023-08-17,8,2023-09-01,Net 15,15,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,15174.02,8.5,1289.79,16463.81,2023-10-03,1
INV-2024-0012,2024-01-14,1,2024-01-29,Net 15,15,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,13276.33,6.25,829.77,14106.1,2024-01-29,0
INV-2023-0138,2023-07-08,7,2023-07-23,Net 15,15,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,43451.25,8.25,3584.73,47035.98,2023-07-29,1
INV-2022-0023,2022-01-21,1,2022-02-20,Net 30,30,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,6141.31,8.0,491.3,6632.61,2022-02-28,1
INV-2023-0139,2023-07-08,7,2023-07-23,Net 15,15,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,13645.1,7.0,955.16,14600.26,2023-08-31,1
INV-2023-0025,2023-02-01,2,2023-03-03,Net 30,30,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,22033.22,9.0,1982.99,24016.21,2023-03-18,1
INV-2023-0187,2023-09-17,9,2023-11-01,Net 45,45,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",16,49952.95,9.0,4495.77,54448.72,2023-12-09,1
INV-2022-0076,2022-04-15,4,2022-05-15,Net 30,30,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",2,26645.37,6.25,1665.34,28310.71,2022-05-20,1
INV-2022-0131,2022-07-11,7,2022-07-26,Net 15,15,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,41495.2,8.25,3423.35,44918.55,2022-09-09,1
INV-2022-0018,2022-01-17,1,2022-02-16,Net 30,30,USD,V027,Delta Security Inc,"6290 Trade Center Dr, Dallas, TX 78866",billing@delta-security.com,PW-6118922,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,7215.24,8.25,595.26,7810.5,2022-02-21,1
