invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2022-0166,2022-11-03,11,2022-12-29,Net 56,56,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,14750.04,7.0,1032.5,1.0,2022-12-29,0,1.0
INV-2024-0073,2023-03-09,3,2023-06-07,Net 90,90,USD,V061,Prime Solutions Co,"3787 Innovation Rd, Austin, GA 77506",billing@prime-solutions.com,FF-4369538,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,42684.51,8.5,3628.18,37271.6,2023-06-24,1,1.0
INV-2022-0119,2021-01-13,1,2021-01-19,Net 6,6,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24508.39,7.0,1715.59,14857.33,2021-01-19,0,1.0
INV-2022-0071,2024-03-12,3,2024-03-13,Net 1,1,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,30902.22,8.5,2626.69,34869.36,2024-03-13,0,1.0
INV-2024-0079,2025-12-13,12,2026-03-13,Net 90,90,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,4207.34,6.25,262.96,1.0,2026-03-13,0,1.0
INV-2022-0230,2021-08-07,8,2021-09-20,Net 44,44,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10150.43,8.5,862.79,1752.54,2021-09-20,0,1.0
INV-2024-0074,2024-08-13,8,2024-11-11,Net 90,90,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,29051.99,7.5,2178.9,1.0,2024-11-11,0,1.0
INV-2022-0155,2025-12-31,12,2026-03-10,Net 69,69,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,41791.12,8.25,3447.77,1.0,2026-03-10,0,1.0
INV-2023-0011,2021-01-01,1,2021-03-05,Net 63,63,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,42277.68,7.0,2959.44,1.0,2021-04-11,1,1.0
INV-2024-0123,2025-12-31,12,2026-03-20,Net 79,79,USD,V098,Titan Supplies Co,"3257 Venture Blvd, Miami, IL 34070",billing@titan-supplies.com,IS-9593223,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",42,43109.55,8.25,3556.54,95475.82,2026-03-20,0,1.0
INV-2023-0088,2023-04-07,4,2023-07-06,Net 90,90,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11952.2,9.0,1075.7,924.46,2023-07-06,0,1.0
INV-2024-0126,2024-03-25,3,2024-03-26,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,26073.07,8.25,2151.03,114833.8,2024-03-26,0,1.0
INV-2024-0251,2023-04-26,4,2023-05-25,Net 29,29,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,34416.14,8.5,2925.37,1.0,2023-06-17,1,1.0
INV-2023-0086,2023-05-19,5,2023-08-17,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5234.21,7.0,366.39,43842.45,2023-08-25,1,1.0
INV-2024-0139,2025-06-12,6,2025-06-13,Net 1,1,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,30712.97,8.5,2610.6,1.0,2025-07-02,1,1.0
INV-2024-0212,2025-01-02,1,2025-03-09,Net 66,66,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,28181.3,7.0,1972.69,73854.98,2025-03-09,0,1.0
INV-2024-0180,2025-12-31,12,2026-01-01,Net 1,1,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",17,48202.42,8.25,3976.7,84161.03,2026-01-01,0,1.0
INV-2023-0130,2022-12-20,12,2022-12-21,Net 1,1,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,20007.46,7.0,1400.52,1.0,2022-12-21,0,1.0
INV-2024-0245,2022-02-04,2,2022-02-05,Net 1,1,USD,V016,Summit Freight Inc,"1465 Tech Park Way, Dallas, FL 26779",billing@summit-freight.com,IS-7197323,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",26,37435.89,6.25,2339.74,1.0,2022-02-05,0,1.0
INV-2022-0091,2023-01-23,1,2023-02-07,Net 15,15,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,45012.82,8.25,3713.56,51487.07,2023-02-22,1,1.0
INV-2022-0068,2021-08-03,8,2021-11-01,Net 90,90,USD,V007,Pinnacle Legal LLC,"6765 Business Pkwy, San Francisco, FL 78385",billing@pinnacle-legal.com,TJ-4693305,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,15397.83,8.0,1231.83,29391.11,2021-11-01,0,1.0
INV-2023-0131,2025-05-01,5,2025-06-30,Net 60,60,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,34941.85,8.25,2882.7,29178.2,2025-07-29,1,1.0
INV-2024-0086,2022-02-04,2,2022-04-17,Net 72,72,USD,V085,Nexus Security Inc,"3286 Commerce Blvd, Atlanta, WA 70774",billing@nexus-security.com,IV-3245909,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,7823.94,7.5,586.8,11308.62,2022-04-17,0,1.0
INV-2024-0208,2024-11-14,11,2024-12-21,Net 37,37,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,17422.36,9.0,1568.01,1.0,2024-12-21,0,1.0
INV-2023-0060,2023-10-25,10,2023-10-26,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",47,2204.35,8.0,176.35,7391.36,2023-10-26,0,1.0
INV-2023-0019,2023-04-15,4,2023-07-14,Net 90,90,USD,V097,Beacon Logistics LLC,"5487 Venture Blvd, Atlanta, AZ 37935",billing@beacon-logistics.com,JP-4813270,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,27148.97,8.5,2307.66,1432.23,2023-07-14,0,1.0
INV-2023-0217,2023-11-03,11,2023-12-10,Net 37,37,USD,V028,Pioneer Systems LLC,"5163 Business Pkwy, Chicago, IL 39703",billing@pioneer-systems.com,ZD-7655623,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,7117.93,8.5,605.02,1.0,2024-01-18,1,1.0
INV-2022-0042,2021-01-01,1,2021-02-06,Net 36,36,USD,V058,Alpha Parts Inc,"5515 Business Pkwy, Chicago, CO 68596",billing@alpha-parts.com,NC-1873172,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,46939.97,8.0,3755.2,154935.6,2021-02-06,0,1.0
INV-2022-0167,2022-11-11,11,2022-12-28,Net 47,47,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",11,38383.16,7.5,2878.74,14227.71,2023-01-12,1,1.0
INV-2024-0272,2025-03-16,3,2025-05-05,Net 50,50,USD,V038,Horizon Freight Corp,"1431 Trade Center Dr, New York, TX 52318",billing@horizon-freight.com,WJ-2296516,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",40,20256.74,8.5,1721.82,8682.6,2025-05-17,1,1.0
INV-2023-0210,2023-12-20,12,2024-03-01,Net 72,72,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,2826.13,8.0,226.09,34106.53,2024-03-01,0,1.0
INV-2023-0079,2021-09-05,9,2021-10-16,Net 41,41,USD,V076,Bright Cloud Inc,"4624 Innovation Rd, Austin, CA 43536",billing@bright-cloud.com,NS-1703662,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",33,31629.21,6.25,1976.83,15122.82,2021-10-16,0,1.0
INV-2022-0185,2023-03-14,3,2023-05-16,Net 63,63,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,27357.38,6.25,1709.84,31875.72,2023-06-26,1,1.0
INV-2024-0225,2025-12-31,12,2026-03-01,Net 60,60,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",6,7100.55,7.0,497.04,1.0,2026-03-01,0,1.0
INV-2024-0037,2024-07-18,7,2024-09-25,Net 69,69,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",48,11904.14,7.0,833.29,1.0,2024-09-25,0,1.0
INV-2022-0239,2023-10-05,10,2023-11-20,Net 46,46,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20299.16,7.5,1522.44,32370.37,2023-11-20,0,1.0
INV-2023-0199,2024-01-11,1,2024-03-13,Net 62,62,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",36,1324.69,8.5,112.6,1.0,2024-03-13,0,1.0
INV-2023-0012,2023-04-12,4,2023-06-18,Net 67,67,USD,V022,Acme Capital Inc,"8802 Corporate Ln, Atlanta, FL 45909",billing@acme-capital.com,SL-9415398,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",38,14474.53,8.0,1157.96,1.0,2023-06-18,0,1.0
INV-2023-0231,2024-01-24,1,2024-04-20,Net 87,87,USD,V002,Vanguard Supplies Group,"6899 Industrial Dr, Seattle, NY 96672",billing@vanguard-supplies.com,XS-7319707,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",3,33236.46,9.0,2991.28,53236.64,2024-05-30,1,1.0
INV-2024-0267,2025-11-11,11,2026-01-27,Net 77,77,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25346.3,6.25,1584.14,52448.49,2026-01-27,0,1.0
INV-2023-0070,2023-11-01,11,2023-11-02,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,36009.46,7.5,2700.71,32019.19,2023-12-02,1,1.0
INV-2024-0199,2022-04-17,4,2022-06-02,Net 46,46,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",15,35009.73,8.5,2975.83,1.0,2022-06-02,0,1.0
INV-2022-0059,2021-05-26,5,2021-08-24,Net 90,90,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",20,43948.6,9.0,3955.37,22907.04,2021-09-13,1,1.0
INV-2022-0108,2021-07-23,7,2021-09-06,Net 45,45,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25874.45,9.0,2328.7,1.0,2021-09-06,0,1.0
INV-2022-0128,2021-01-01,1,2021-01-02,Net 1,1,USD,V037,Delta Logistics Co,"4773 Tech Park Way, Miami, OH 75215",billing@delta-logistics.com,BF-1317537,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",26,15592.7,7.0,1091.49,58820.65,2021-02-07,1,1.0
INV-2024-0106,2023-04-19,4,2023-05-27,Net 38,38,USD,V100,Swift Capital Corp,"2767 Industrial Dr, Austin, IL 12983",billing@swift-capital.com,ZW-2841648,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48676.41,8.0,3894.11,9884.31,2023-07-10,1,1.0
INV-2022-0172,2021-07-10,7,2021-08-29,Net 50,50,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,41116.96,9.0,3700.53,56002.13,2021-08-29,0,1.0
INV-2023-0029,2023-04-02,4,2023-04-03,Net 1,1,USD,V042,Summit Capital Co,"5685 Venture Blvd, New York, IL 49749",billing@summit-capital.com,AE-3245131,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,3097.84,7.0,216.85,24609.44,2023-05-11,1,1.0
INV-2024-0028,2025-02-13,2,2025-03-19,Net 34,34,USD,V091,Pioneer Logistics Co,"8440 Innovation Rd, Los Angeles, TX 34762",billing@pioneer-logistics.com,GH-1378165,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",18,26316.77,6.25,1644.8,484.66,2025-03-19,0,1.0
INV-2023-0180,2025-03-29,3,2025-03-30,Net 1,1,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1581.41,8.25,130.47,1.0,2025-04-30,1,1.0
INV-2024-0044,2024-09-25,9,2024-09-26,Net 1,1,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",9,21703.41,9.0,1953.31,29799.56,2024-10-29,1,1.0
INV-2022-0073,2022-02-24,2,2022-03-29,Net 33,33,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",7,28637.38,7.5,2147.8,107261.66,2022-03-29,0,1.0
INV-2024-0070,2024-05-24,5,2024-08-02,Net 70,70,USD,V010,Prime Cloud Group,"8102 Commerce Blvd, Dallas, WA 79449",billing@prime-cloud.com,KL-3248988,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,45488.84,9.0,4094.0,96756.0,2024-08-23,1,1.0
INV-2024-0071,2023-08-12,8,2023-09-21,Net 40,40,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",32,48121.9,9.0,4330.97,19137.7,2023-10-29,1,1.0
INV-2023-0043,2023-07-22,7,2023-10-20,Net 90,90,USD,V054,Swift Medical Group,"324 Market St, Dallas, TX 88477",billing@swift-medical.com,FE-9671370,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,7569.31,7.0,529.85,34085.08,2023-11-18,1,1.0
INV-2022-0089,2022-12-26,12,2023-03-16,Net 80,80,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49940.25,7.5,3745.52,147591.3,2023-03-16,0,1.0
INV-2023-0045,2022-09-28,9,2022-09-29,Net 1,1,USD,V099,Pioneer Works Corp,"1600 Industrial Dr, Los Angeles, GA 29426",billing@pioneer-works.com,RJ-1066150,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,8148.78,9.0,733.39,36727.66,2022-09-29,0,1.0
INV-2024-0274,2024-09-20,9,2024-12-07,Net 78,78,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,6210.46,7.0,434.73,1.0,2024-12-30,1,1.0
INV-2024-0029,2021-12-22,12,2022-02-28,Net 68,68,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",13,17686.01,6.25,1105.38,81482.73,2022-03-02,1,1.0
INV-2023-0089,2025-05-21,5,2025-08-19,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,28723.99,7.0,2010.68,28097.17,2025-08-19,0,1.0
INV-2023-0118,2024-03-30,3,2024-03-31,Net 1,1,USD,V020,Titan Systems LLC,"2639 Commerce Blvd, New York, GA 31677",billing@titan-systems.com,MH-7646705,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,1690.04,7.0,118.3,47397.44,2024-05-06,1,1.0
INV-2022-0112,2021-01-01,1,2021-01-27,Net 26,26,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,49773.36,8.25,4106.3,20663.44,2021-01-27,0,1.0
INV-2022-0069,2021-10-18,10,2021-10-19,Net 1,1,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,20579.44,8.25,1697.8,19679.49,2021-11-13,1,1.0
INV-2024-0198,2024-10-27,10,2024-11-25,Net 29,29,USD,V069,Titan Security Corp,"1892 Enterprise Ave, San Francisco, AZ 11645",billing@titan-security.com,DV-7671318,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42328.11,8.25,3492.07,1.0,2024-12-19,1,1.0
INV-2023-0068,2022-06-11,6,2022-09-02,Net 83,83,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4982.69,7.5,373.7,1.0,2022-09-02,0,1.0
INV-2023-0176,2023-09-01,9,2023-09-22,Net 21,21,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",40,8937.89,6.25,558.62,220200.84,2023-09-22,0,1.0
INV-2023-0108,2023-10-27,10,2024-01-25,Net 90,90,USD,V032,Pacific Logistics Inc,"7549 Trade Center Dr, New York, TX 56540",billing@pacific-logistics.com,AB-8153768,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,39198.1,8.0,3135.85,77318.85,2024-01-25,0,1.0
INV-2023-0016,2024-03-24,3,2024-03-28,Net 4,4,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",37,17230.09,8.0,1378.41,1.0,2024-05-12,1,1.0
INV-2023-0033,2022-03-15,3,2022-03-26,Net 11,11,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,7605.47,8.5,646.46,136619.58,2022-04-17,1,1.0
INV-2022-0163,2021-01-01,1,2021-03-11,Net 69,69,USD,V018,Beacon Partners Group,"7292 Market St, San Francisco, FL 70566",billing@beacon-partners.com,PY-1787494,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,4440.45,8.0,355.24,35418.88,2021-03-11,0,1.0
INV-2024-0009,2024-08-17,8,2024-08-18,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,43464.99,8.5,3694.52,112065.3,2024-08-18,0,1.0
INV-2023-0206,2022-04-25,4,2022-07-24,Net 90,90,USD,V034,Summit Ventures Co,"4909 Venture Blvd, Austin, TX 66397",billing@summit-ventures.com,IN-7195200,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,5076.25,8.5,431.48,1.0,2022-07-24,0,1.0
INV-2023-0203,2024-08-28,8,2024-11-03,Net 67,67,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",14,12577.77,9.0,1132.0,1665.63,2024-11-03,0,1.0
INV-2024-0125,2025-11-09,11,2026-02-07,Net 90,90,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17728.57,8.0,1418.29,167336.48,2026-02-07,0,1.0
INV-2022-0050,2021-11-04,11,2021-11-21,Net 17,17,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,8451.36,8.5,718.37,45864.28,2021-11-21,0,1.0
INV-2024-0246,2025-12-31,12,2026-02-08,Net 39,39,USD,V023,Titan Marketing LLC,"6077 Tech Park Way, Miami, NY 96188",billing@titan-marketing.com,MR-5984445,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",12,11900.8,9.0,1071.07,62577.13,2026-03-04,1,1.0
INV-2022-0141,2021-01-24,1,2021-03-04,Net 39,39,USD,V089,Delta Energy Group,"6236 Enterprise Ave, Miami, AZ 69052",billing@delta-energy.com,QZ-9752084,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,16123.84,8.0,1289.91,67050.81,2021-03-04,0,1.0
INV-2022-0159,2021-01-01,1,2021-01-02,Net 1,1,USD,V050,Alpha Logistics Inc,"1560 Business Pkwy, San Francisco, OH 11605",billing@alpha-logistics.com,WP-3255363,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38310.9,9.0,3447.98,59433.76,2021-01-12,1,1.0
INV-2023-0097,2021-03-04,3,2021-03-05,Net 1,1,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49175.37,8.0,3934.03,46984.26,2021-04-15,1,1.0
INV-2022-0232,2022-02-03,2,2022-02-04,Net 1,1,USD,V095,Pacific Supplies Group,"2422 Enterprise Ave, Dallas, TX 59481",billing@pacific-supplies.com,YW-8599600,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,34005.18,8.5,2890.44,1.0,2022-02-04,0,1.0
INV-2022-0124,2022-12-01,12,2022-12-02,Net 1,1,USD,V045,Apex Freight Co,"6909 Innovation Rd, Austin, GA 15122",billing@apex-freight.com,OW-4708654,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,10943.01,8.0,875.44,45378.11,2022-12-02,0,1.0
INV-2023-0218,2023-07-14,7,2023-07-15,Net 1,1,USD,V070,Swift Logistics Inc,"1954 Business Pkwy, Miami, NY 73374",billing@swift-logistics.com,UO-1318408,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",27,23286.29,7.5,1746.47,55566.85,2023-07-15,0,1.0
INV-2022-0120,2021-01-01,1,2021-01-02,Net 1,1,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4096.95,8.0,327.76,1.0,2021-01-02,0,1.0
INV-2023-0077,2023-06-09,6,2023-06-10,Net 1,1,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",4,27467.65,8.0,2197.41,56746.75,2023-07-04,1,1.0
INV-2024-0213,2023-11-16,11,2023-11-17,Net 1,1,USD,V017,Nexus Labs Group,"817 Market St, Austin, AZ 15486",billing@nexus-labs.com,PU-8990340,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,38136.25,7.0,2669.54,83473.25,2023-11-30,1,1.0
